voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA,pF,fdisp,avgFormant,mff
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000034.wav,4.22,197.00440632859224,10.52020064054745,7.718362901997126,0.0202496997284924,0.0001026117834174,0.0097649222894778,0.0090395189303233,0.0292947668684334,0.0996938627964468,0.9905070781269468,0.0423714192069954,0.0595264104319915,0.0857221308019099,0.1271142576209863,494.40959616812,1639.7062477842535,2705.52324895807,3354.5632627443097,468.4019868017475,1608.2340791288805,2775.2504340877517,3392.5627901952284,-2.997365566538151,1.0248465804593936,0.3110556261233497,974.720267797827,2061.112322553402,1631.9224454224227
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000020.wav,5.96,190.14031750994693,48.26699068814543,9.78228860137405,0.0151808671942962,7.970855737276958e-05,0.008066153204299,0.0074380379759423,0.0241984596128971,0.0946304138747139,0.9751745398565088,0.0409294529412479,0.0513148642364612,0.0832551363398471,0.1227883588237438,505.7652704663424,1548.2861605089497,2585.5015328409386,3325.4313171597705,481.0054935440783,1513.3298979011029,2609.0555682726726,3336.8617627299973,-4.489244163943299,0.2159644752707243,-0.5065383815128853,951.9520897286396,1985.0631806119627,1586.6323256346157
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000008.wav,1.74,192.6490483077566,28.399027475923425,8.157595482240453,0.0137017534152134,7.082300456842808e-05,0.0062807256951092,0.0077360507875203,0.0188421770853277,0.0906703135251484,0.9048650888451236,0.0352191214166431,0.0587053313203701,0.0917340617941338,0.1056573642499293,595.4023815555794,1755.9156613150956,2716.69221785113,3373.358784407166,451.33986230605154,1583.7213257548033,2737.0023788574463,3480.659322716603,-5.280912838099223,-0.0245128469596829,0.29429179050200527,1009.7731534701838,2063.180722408726,1615.3989170286063
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000009.wav,6.96,169.77511558005173,36.5392364391873,7.254597734928597,0.0193796621267455,0.0001132681169804,0.009376269609868,0.0097811415217797,0.0281288088296042,0.1201457399624376,1.2079223846605378,0.049992423857688,0.0677510388516107,0.1103101643932782,0.1499772715730641,527.3338296680067,1525.2668810439593,2604.9631642809954,3371.575750688725,501.2927818490317,1568.977074052532,2575.366670542492,3409.228968087333,-1.1423820487257177,-0.5224997217195781,-0.15451644835580663,969.3120620794339,2013.716373632847,1621.066468075373
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000021.wav,4.28,152.39570588559502,54.174021375283104,8.22148987638017,0.0212518126487174,0.0001396429871123,0.0102566652996263,0.0094968101649072,0.0307699958988789,0.1152045160790047,1.149471977744963,0.0494429293165051,0.07140398641114,0.0970858598445466,0.1483287879495153,469.6111388291798,1592.4985905718204,2527.8704423397203,3290.8708869707075,443.7438313515661,1576.8583645279275,2517.105336940841,3395.624246585835,-0.8732399439231641,0.3589457299714454,-0.6986449431816384,983.960138411423,1983.3329448515424,1563.8190809505563
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000035.wav,5.96,181.83588478130247,29.63419690179088,8.693544121929646,0.026615306138401,0.0001463867874383,0.0138160654233537,0.0131493032887388,0.0414481962700611,0.119437174434541,1.1886259675081916,0.0516440044825445,0.0727115095278612,0.123575512903379,0.1549320134476335,480.0013191588978,1642.7899324948885,2643.386712293303,3386.953389914275,479.533421897999,1626.5268336651473,2703.797286435133,3427.4710599641426,1.1103782128350712,1.462528546607494,0.29810348057558844,982.6458793553811,2059.3321504906053,1639.6721098588887
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000023.wav,2.56,164.01087627213366,47.16493378853858,6.1703053318425845,0.0217061914773486,0.0001313023148718,0.0104895535067294,0.010457616713264,0.0314686605201882,0.1672943466978001,1.5725241140127044,0.0744593427270368,0.0946740818008964,0.2299589925045382,0.2233780281811105,619.5661234667517,1485.9821874640909,2415.604906757054,3287.2363942888387,587.2498041414256,1515.9620706147623,2590.8450904435776,3378.2094674943173,4.57644281666373,-4.366220841458496,0.19310343299674199,930.3198877842973,2018.0666081735208,1670.7436122962965
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000036.wav,0.96,193.82030630104887,24.83185184686164,8.964538415389237,0.0354297732388069,0.0001839110009098,0.0213585984286582,0.0159836833712839,0.0640757952859748,0.1115045993014348,0.9870645443698002,0.0481735820060142,0.0651966141996432,0.1133096561933128,0.1445207460180427,460.1864616896806,1148.8525969655136,2749.645477995242,3196.9801682449624,428.71406262285984,1224.4518023352502,2802.658608946471,3159.194097804294,2.6145277202134487,5.514379912426851,-1.3817397095946005,910.1600117271447,1903.7546429272186,1468.2972429886036
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000022.wav,4.8,167.3574827639599,48.43303720845332,8.16792090883752,0.0182268855750787,0.0001089067599169,0.0096260886117529,0.0092329965431467,0.0288782658352589,0.1315761822069241,1.2178784809494732,0.0627979322904165,0.0804385010862458,0.1155702929854957,0.1883937968712496,626.7919945152522,1388.807903874589,2648.7816471500287,3227.3686166966545,577.2241148709503,1425.7311037064956,2736.3837884369195,3219.200707555693,0.1715151715196023,-1.8533293678467768,-0.08172166367173755,880.6588642282476,1989.6349286425145,1640.8798749115867
/Users/luisehaubenreiser/sprechstil/s_sprechstil/audio/Haubenreiser_16_seg_00000007.wav,4.9,168.11798648043262,37.39337231479163,10.90593274327988,0.0170616691429487,0.0001012818326339,0.0084719293367795,0.0083335143908562,0.0254157880103385,0.1067088271659014,1.1225096606833422,0.0348124657143648,0.0532196643337784,0.110999713059585,0.1044373971430945,457.2767168336163,1518.3629005036582,2691.549494906279,3430.916626298146,412.0965294869843,1476.0053267018095,2760.945859967715,3407.412162610689,-3.491439715593881,0.3478259316647989,-0.3194546800235156,998.4385443745682,2014.1149696917994,1546.6511200626064
